s.no,Area,Temperature( C),Humidity,Rainfall,Flooding,nBHK,Rent,Safety,Connectivity,Family,Bachelors,Latitude,Longitude,,,
1236,Narsingi,26.28,40.25,28,0,3,70000,4,4,1,0,17.388,78.357,,,
1237,Narsingi,26.28,40.25,28,0,3,49000,4,4,1,0,17.388,78.357,,,
1238,Narsingi,26.28,40.25,28,0,4,81000,4,4,1,0,17.388,78.357,,,
1239,Narsingi,26.28,40.25,28,0,3,45000,4,4,0,1,17.388,78.357,,,
1240,Narsingi,26.28,40.25,28,0,3,47000,4,4,1,0,17.388,78.357,,,
1241,Narsingi,26.28,40.25,28,0,2,23000,4,4,1,0,17.388,78.357,,,
1242,Narsingi,26.28,40.25,28,0,3,51000,4,4,1,0,17.388,78.357,,,
1243,Narsingi,26.28,40.25,28,0,4,120000,4,4,1,0,17.388,78.357,,,
1244,Narsingi,26.28,40.25,28,0,3,65000,4,4,1,0,17.388,78.357,,,
1245,Narsingi,26.28,40.25,28,0,3,60000,4,4,1,0,17.388,78.357,,,
1246,Narsingi,26.28,40.25,28,0,3,50000,4,4,1,0,17.388,78.357,,,
1247,Narsingi,26.28,40.25,28,0,3,45000,4,4,1,0,17.388,78.357,,,
1248,Narsingi,26.28,40.25,28,0,3,55000,4,4,1,0,17.388,78.357,,,
1249,Narsingi,26.28,40.25,28,0,4,125000,4,4,1,0,17.388,78.357,,,
1250,Narsingi,26.28,40.25,28,0,3,45000,4,4,1,0,17.388,78.357,,,
1251,Narsingi,26.28,40.25,28,0,3,35000,4,4,1,0,17.388,78.357,,,
1252,Narsingi,26.28,40.25,28,0,3,75000,4,4,1,0,17.388,78.357,,,
1253,Narsingi,26.28,40.25,28,0,3,72000,4,4,1,0,17.388,78.357,,,
1254,Narsingi,26.28,40.25,28,0,3,40000,4,4,1,0,17.388,78.357,,,
1255,Narsingi,26.28,40.25,28,0,2,17000,4,4,0,1,17.388,78.357,,,
1256,Narsingi,26.28,40.25,28,0,2,30000,4,4,1,0,17.388,78.357,,,
1257,Narsingi,26.28,40.25,28,0,3,25000,4,4,1,0,17.388,78.357,,,
1258,Narsingi,26.28,40.25,28,0,3,22000,4,4,0,1,17.388,78.357,,,
1259,Narsingi,26.28,40.25,28,0,3,30000,4,4,1,0,17.388,78.357,,,
1260,Narsingi,26.28,40.25,28,0,3,68000,4,4,1,0,17.388,78.357,,,
1261,Narsingi,26.28,40.25,28,0,4,100000,4,4,1,0,17.388,78.357,,,
1262,Manikonda,29.1,39.25,21,1,2,30000,4,4,1,0,17.406,78.376,,,
1263,Manikonda,29.1,39.25,21,1,4,60000,4,4,1,0,17.406,78.376,,,
1264,Manikonda,29.1,39.25,21,1,5,90000,4,4,1,0,17.406,78.376,,,
1265,Manikonda,29.1,39.25,21,1,3,70000,4,4,1,0,17.406,78.376,,,
1266,Manikonda,29.1,39.25,21,1,3,65000,4,4,1,0,17.406,78.376,,,
1267,Manikonda,29.1,39.25,21,1,5,125000,4,4,1,0,17.406,78.376,,,
1268,Manikonda,29.1,39.25,21,1,3,35000,4,4,1,0,17.406,78.376,,,
1269,Manikonda,29.1,39.25,21,1,2,35000,4,4,1,0,17.406,78.376,,,
1270,Manikonda,29.1,39.25,21,1,3,45000,4,4,1,0,17.406,78.376,,,
1271,Manikonda,29.1,39.25,21,1,3,50000,4,4,1,0,17.406,78.376,,,
1272,Manikonda,29.1,39.25,21,1,3,33000,4,4,1,0,17.406,78.376,,,
1273,Manikonda,29.1,39.25,21,1,3,80000,4,4,1,0,17.406,78.376,,,
1274,Manikonda,29.1,39.25,21,1,3,55000,4,4,1,0,17.406,78.376,,,
1275,Manikonda,29.1,39.25,21,1,3,85000,4,4,1,0,17.406,78.376,,,
1276,Manikonda,29.1,39.25,21,1,3,70000,4,4,1,0,17.406,78.376,,,
1277,Manikonda,29.1,39.25,21,1,3,62000,4,4,1,0,17.406,78.376,,,
1278,Manikonda,29.1,39.25,21,1,3,75000,4,4,1,0,17.406,78.376,,,
1279,Manikonda,29.1,39.25,21,1,3,72000,4,4,1,0,17.406,78.376,,,
1280,Manikonda,29.1,39.25,21,1,3,36000,4,4,1,0,17.406,78.376,,,
1281,Manikonda,29.1,39.25,21,1,3,39000,4,4,1,0,17.406,78.376,,,
1282,Manikonda,29.1,39.25,21,1,3,42000,4,4,1,0,17.406,78.376,,,
1283,Manikonda,29.1,39.25,21,1,2,36000,4,4,1,0,17.406,78.376,,,
1284,Manikonda,29.1,39.25,21,1,3,69500,4,4,1,0,17.406,78.376,,,
1285,Manikonda,29.1,39.25,21,1,2,35000,4,4,1,0,17.406,78.376,,,
1286,Manikonda,29.1,39.25,21,1,2,20000,4,4,0,1,17.406,78.376,,,
1287,Manikonda,29.1,39.25,21,1,2,23000,4,4,0,1,17.406,78.376,,,
1288,Manikonda,29.1,39.25,21,1,3,45000,4,4,1,0,17.406,78.376,,,
1289,Manikonda,29.1,39.25,21,1,3,52000,4,4,1,0,17.406,78.376,,,
1290,Manikonda,29.1,39.25,21,1,1,19000,4,4,0,1,17.406,78.376,,,
1291,Manikonda,29.1,39.25,21,1,1,11000,4,4,0,1,17.406,78.376,,,
1292,Khajaguda,26.5,39.25,24,0,1,12000,3,4,0,1,17.418,78.364,,,
1293,Khajaguda,26.5,39.25,24,0,5,90000,3,4,1,0,17.418,78.364,,,
1294,Khajaguda,26.5,39.25,24,0,3,70000,3,4,1,0,17.418,78.364,,,
1295,Khajaguda,26.5,39.25,24,0,3,65000,3,4,1,0,17.418,78.364,,,
1296,Khajaguda,26.5,39.25,24,0,2,35000,3,4,1,0,17.418,78.364,,,
1297,Khajaguda,26.5,39.25,24,0,3,45000,3,4,1,0,17.418,78.364,,,
1298,Khajaguda,26.5,39.25,24,0,3,85000,3,4,1,0,17.418,78.364,,,
1299,Khajaguda,26.5,39.25,24,0,3,65000,3,4,1,0,17.418,78.364,,,
1300,Khajaguda,26.5,39.25,24,0,3,42000,3,4,1,0,17.418,78.364,,,
1301,Khajaguda,26.5,39.25,24,0,3,35000,3,4,1,0,17.418,78.364,,,
1302,Khajaguda,26.5,39.25,24,0,2,30000,3,4,1,0,17.418,78.364,,,
1303,Khajaguda,26.5,39.25,24,0,5,100000,3,4,1,0,17.418,78.364,,,
1304,Khajaguda,26.5,39.25,24,0,5,120000,3,4,1,0,17.418,78.364,,,
1305,Khajaguda,26.5,39.25,24,0,4,80000,3,4,1,0,17.418,78.364,,,
1306,Khajaguda,26.5,39.25,24,0,2,46000,3,4,1,0,17.418,78.364,,,
1307,Khajaguda,26.5,39.25,24,0,3,72000,3,4,1,0,17.418,78.364,,,
1308,Khajaguda,26.5,39.25,24,0,3,65000,3,4,1,0,17.418,78.364,,,
1309,Khajaguda,26.5,39.25,24,0,3,69000,3,4,1,0,17.418,78.364,,,
1310,Khajaguda,26.5,39.25,24,0,3,70000,3,4,1,0,17.418,78.364,,,
1311,Khajaguda,26.5,39.25,24,0,2,28000,3,4,1,0,17.418,78.364,,,
1312,Khajaguda,26.5,39.25,24,0,2,26000,3,4,1,0,17.418,78.364,,,
1313,Khajaguda,26.5,39.25,24,0,3,60000,3,4,1,0,17.418,78.364,,,
1314,Khajaguda,26.5,39.25,24,0,3,35000,3,4,1,0,17.418,78.364,,,
1315,Khajaguda,26.5,39.25,24,0,3,40000,3,4,1,0,17.418,78.364,,,
1316,Khajaguda,26.5,39.25,24,0,3,75000,3,4,1,0,17.418,78.364,,,
1317,Khajaguda,26.5,39.25,24,0,2,42000,3,4,1,0,17.418,78.364,,,
1318,Khajaguda,26.5,39.25,24,0,3,53000,3,4,1,0,17.418,78.364,,,
1319,Khajaguda,26.5,39.25,24,0,2,20000,3,4,1,0,17.418,78.364,,,
1320,Khajaguda,26.5,39.25,24,0,3,49000,3,4,1,0,17.418,78.364,,,
1321,Khajaguda,26.5,39.25,24,0,1,16000,3,4,1,0,17.418,78.364,,,
1322,Raidurg,26.54,40.5,22.75,0,3,35000,2,5,1,0,17.417,78.389,,,
1323,Raidurg,26.54,40.5,22.75,0,3,45000,2,5,1,0,17.417,78.389,,,
1324,Raidurg,26.54,40.5,22.75,0,1,12000,2,5,0,1,17.417,78.389,,,
1325,Raidurg,26.54,40.5,22.75,0,2,55000,2,5,1,0,17.417,78.389,,,
1326,Raidurg,26.54,40.5,22.75,0,3,100000,2,5,1,0,17.417,78.389,,,
1327,Raidurg,26.54,40.5,22.75,0,2,30000,2,5,1,0,17.417,78.389,,,
1328,Raidurg,26.54,40.5,22.75,0,3,40000,2,5,1,0,17.417,78.389,,,
1329,Raidurg,26.54,40.5,22.75,0,2,25000,2,5,1,0,17.417,78.389,,,
1330,Raidurg,26.54,40.5,22.75,0,1,10000,2,5,0,1,17.417,78.389,,,
1331,Raidurg,26.54,40.5,22.75,0,1,15000,2,5,1,0,17.417,78.389,,,
1332,Raidurg,26.54,40.5,22.75,0,2,26000,2,5,1,0,17.417,78.389,,,
1333,Raidurg,26.54,40.5,22.75,0,3,49000,2,5,1,0,17.417,78.389,,,
1334,Raidurg,26.54,40.5,22.75,0,3,55000,2,5,1,0,17.417,78.389,,,
1335,Raidurg,26.54,40.5,22.75,0,3,60000,2,5,1,0,17.417,78.389,,,
1336,Raidurg,26.54,40.5,22.75,0,2,45000,2,5,1,0,17.417,78.389,,,
1337,Raidurg,26.54,40.5,22.75,0,3,28000,2,5,1,0,17.417,78.389,,,
1338,Raidurg,26.54,40.5,22.75,0,3,60000,2,5,1,0,17.417,78.389,,,
1339,Raidurg,26.54,40.5,22.75,0,3,38000,2,5,1,0,17.417,78.389,,,
1340,Raidurg,26.54,40.5,22.75,0,1,7000,2,5,0,1,17.417,78.389,,,
1341,Raidurg,26.54,40.5,22.75,0,1,9000,2,5,0,1,17.417,78.389,,,
1342,Raidurg,26.54,40.5,22.75,0,1,10000,2,5,0,1,17.417,78.389,,,
1343,Raidurg,26.54,40.5,22.75,0,1,11000,2,5,0,1,17.417,78.389,,,
1344,Raidurg,26.54,40.5,22.75,0,2,30000,2,5,1,0,17.417,78.389,,,
1345,Raidurg,26.54,40.5,22.75,0,3,55000,2,5,1,0,17.417,78.389,,,
1346,Raidurg,26.54,40.5,22.75,0,3,39000,2,5,1,0,17.417,78.389,,,
1347,Raidurg,26.54,40.5,22.75,0,2,29000,2,5,0,1,17.417,78.389,,,
1348,Raidurg,26.54,40.5,22.75,0,3,35000,2,5,0,1,17.417,78.389,,,
1349,Raidurg,26.54,40.5,22.75,0,2,35000,2,5,1,0,17.417,78.389,,,
1350,Raidurg,26.54,40.5,22.75,0,1,15000,2,5,1,0,17.417,78.389,,,
1351,Raidurg,26.54,40.5,22.75,0,3,49000,2,5,1,0,17.417,78.389,,,
1352,Shaikpet,29.16,42.5,28,0,1,10000,2,5,0,1,17.406,78.39,,,
1353,Shaikpet,29.16,42.5,28,0,2,18000,2,5,1,0,17.406,78.39,,,
1354,Shaikpet,29.16,42.5,28,0,3,65000,2,5,1,0,17.406,78.39,,,
1355,Shaikpet,29.16,42.5,28,0,3,75000,2,5,1,0,17.406,78.39,,,
1356,Shaikpet,29.16,42.5,28,0,3,56000,2,5,1,0,17.406,78.39,,,
1357,Shaikpet,29.16,42.5,28,0,3,20000,2,5,1,0,17.406,78.39,,,
1358,Shaikpet,29.16,42.5,28,0,3,62000,2,5,1,0,17.406,78.39,,,
1359,Shaikpet,29.16,42.5,28,0,3,55000,2,5,1,0,17.406,78.39,,,
1360,Shaikpet,29.16,42.5,28,0,2,28000,2,5,1,0,17.406,78.39,,,
1361,Shaikpet,29.16,42.5,28,0,2,23000,2,5,1,0,17.406,78.39,,,
1362,Shaikpet,29.16,42.5,28,0,2,16000,2,5,0,1,17.406,78.39,,,
1363,Shaikpet,29.16,42.5,28,0,2,18000,2,5,1,0,17.406,78.39,,,
1364,Shaikpet,29.16,42.5,28,0,2,13000,2,5,0,1,17.406,78.39,,,
1365,Shaikpet,29.16,42.5,28,0,2,16500,2,5,0,1,17.406,78.39,,,
1366,Shaikpet,29.16,42.5,28,0,2,17000,2,5,0,1,17.406,78.39,,,
1367,Shaikpet,29.16,42.5,28,0,3,70000,2,5,1,0,17.406,78.39,,,
1368,Shaikpet,29.16,42.5,28,0,3,38000,2,5,1,0,17.406,78.39,,,
1369,Shaikpet,29.16,42.5,28,0,4,90000,2,5,1,0,17.406,78.39,,,
1370,Shaikpet,29.16,42.5,28,0,3,55000,2,5,1,0,17.406,78.39,,,
1371,Shaikpet,29.16,42.5,28,0,3,50000,2,5,1,0,17.406,78.39,,,
1372,Shaikpet,29.16,42.5,28,0,3,62000,2,5,1,0,17.406,78.39,,,
1373,Shaikpet,29.16,42.5,28,0,1,12000,2,5,0,1,17.406,78.39,,,
1374,Shaikpet,29.16,42.5,28,0,2,25000,2,5,1,0,17.406,78.39,,,
1375,Shaikpet,29.16,42.5,28,0,3,84500,2,5,1,0,17.406,78.39,,,
1376,Shaikpet,29.16,42.5,28,0,3,45000,2,5,1,0,17.406,78.39,,,
1377,Shaikpet,29.16,42.5,28,0,2,48000,2,5,1,0,17.406,78.39,,,
1378,Shaikpet,29.16,42.5,28,0,2,18000,2,5,0,1,17.406,78.39,,,
1379,Shaikpet,29.16,42.5,28,0,1,17000,2,5,0,1,17.406,78.39,,,
1380,Shaikpet,29.16,42.5,28,0,3,50000,2,5,1,0,17.406,78.39,,,
1381,Shaikpet,29.16,42.5,28,0,2,28000,2,5,1,0,17.406,78.39,,,
1382,Bandlaguda,27.3,40.5,25,1,3,23000,3,5,1,0,17.351,78.38,,,
1383,Bandlaguda,27.3,40.5,25,1,4,45000,3,5,1,0,17.351,78.38,,,
1384,Bandlaguda,27.3,40.5,25,1,3,40000,3,5,1,0,17.351,78.38,,,
1385,Bandlaguda,27.3,40.5,25,1,2,20000,3,5,1,0,17.351,78.38,,,
1386,Bandlaguda,27.3,40.5,25,1,1,7000,3,5,0,1,17.351,78.38,,,
1387,Bandlaguda,27.3,40.5,25,1,2,12500,3,5,0,1,17.351,78.38,,,
1388,Bandlaguda,27.3,40.5,25,1,3,35000,3,5,1,0,17.351,78.38,,,
1389,Bandlaguda,27.3,40.5,25,1,1,9000,3,5,0,1,17.351,78.38,,,
1390,Bandlaguda,27.3,40.5,25,1,2,30000,3,5,1,0,17.351,78.38,,,
1391,Bandlaguda,27.3,40.5,25,1,2,23000,3,5,1,0,17.351,78.38,,,
1392,Bandlaguda,27.3,40.5,25,1,2,15000,3,5,1,0,17.351,78.38,,,
1393,Bandlaguda,27.3,40.5,25,1,3,20000,3,5,1,0,17.351,78.38,,,
1394,Bandlaguda,27.3,40.5,25,1,2,13000,3,5,0,1,17.351,78.38,,,
1395,Bandlaguda,27.3,40.5,25,1,3,35000,3,5,1,0,17.351,78.38,,,
1396,Bandlaguda,27.3,40.5,25,1,2,12000,3,5,0,1,17.351,78.38,,,
1397,Bandlaguda,27.3,40.5,25,1,2,25000,3,5,1,0,17.351,78.38,,,
1398,Bandlaguda,27.3,40.5,25,1,3,34000,3,5,1,0,17.351,78.38,,,
1399,Bandlaguda,27.3,40.5,25,1,2,36000,3,5,1,0,17.351,78.38,,,
1400,Bandlaguda,27.3,40.5,25,1,3,30000,3,5,1,0,17.351,78.38,,,
1401,Bandlaguda,27.3,40.5,25,1,2,15000,3,5,1,0,17.351,78.38,,,
1402,Bandlaguda,27.3,40.5,25,1,4,55000,3,5,1,0,17.351,78.38,,,
1403,Bandlaguda,27.3,40.5,25,1,3,27000,3,5,1,0,17.351,78.38,,,
1404,Bandlaguda,27.3,40.5,25,1,1,5000,3,5,0,1,17.351,78.38,,,
1405,Bandlaguda,27.3,40.5,25,1,2,16000,3,5,1,0,17.351,78.38,,,
1406,Bandlaguda,27.3,40.5,25,1,2,8500,3,5,0,1,17.351,78.38,,,
1407,Bandlaguda,27.3,40.5,25,1,2,16000,3,5,1,0,17.351,78.38,,,
1408,Bandlaguda,27.3,40.5,25,1,1,12000,3,5,1,0,17.351,78.38,,,
1409,Bandlaguda,27.3,40.5,25,1,3,20000,3,5,1,0,17.351,78.38,,,
1410,Bandlaguda,27.3,40.5,25,1,1,6000,3,5,0,1,17.351,78.38,,,
1411,Bandlaguda,27.3,40.5,25,1,1,12000,3,5,1,0,17.351,78.38,,,
1412,Kismatpur,26.79,39.15,24,1,1,10000,4,4,0,1,17.338,78.383,,,
1413,Kismatpur,26.79,39.15,24,1,3,50000,4,4,1,0,17.338,78.383,,,
1414,Kismatpur,26.79,39.15,24,1,1,8500,4,4,0,1,17.338,78.383,,,
1415,Kismatpur,26.79,39.15,24,1,2,12500,4,4,0,1,17.338,78.383,,,
1416,Kismatpur,26.79,39.15,24,1,2,14000,4,4,1,0,17.338,78.383,,,
1417,Kismatpur,26.79,39.15,24,1,2,11500,4,4,0,1,17.338,78.383,,,
1418,Kismatpur,26.79,39.15,24,1,3,75000,4,4,1,0,17.338,78.383,,,
1419,Kismatpur,26.79,39.15,24,1,2,12000,4,4,1,0,17.338,78.383,,,
1420,Kismatpur,26.79,39.15,24,1,2,9500,4,4,1,0,17.338,78.383,,,
1421,Kismatpur,26.79,39.15,24,1,2,10000,4,4,0,1,17.338,78.383,,,
1422,Kismatpur,26.79,39.15,24,1,4,45000,4,4,1,0,17.338,78.383,,,
1423,Kismatpur,26.79,39.15,24,1,2,12500,4,4,1,0,17.338,78.383,,,
1424,Kismatpur,26.79,39.15,24,1,2,8000,4,4,0,1,17.338,78.383,,,
1425,Kismatpur,26.79,39.15,24,1,2,10000,4,4,0,1,17.338,78.383,,,
1426,Kismatpur,26.79,39.15,24,1,3,35000,4,4,1,0,17.338,78.383,,,
1427,Kismatpur,26.79,39.15,24,1,3,25000,4,4,1,0,17.338,78.383,,,
1428,Kismatpur,26.79,39.15,24,1,2,14500,4,4,0,1,17.338,78.383,,,
1429,Kismatpur,26.79,39.15,24,1,1,7000,4,4,0,1,17.338,78.383,,,
1430,Kismatpur,26.79,39.15,24,1,3,33000,4,4,1,0,17.338,78.383,,,
1431,Kismatpur,26.79,39.15,24,1,2,16000,4,4,1,0,17.338,78.383,,,
1432,Kismatpur,26.79,39.15,24,1,1,8000,4,4,0,1,17.338,78.383,,,
1433,Kismatpur,26.79,39.15,24,1,3,28000,4,4,1,0,17.338,78.383,,,
1434,Kismatpur,26.79,39.15,24,1,2,14500,4,4,1,0,17.338,78.383,,,
1435,Kismatpur,26.79,39.15,24,1,3,30000,4,4,1,0,17.338,78.383,,,
1436,Kismatpur,26.79,39.15,24,1,3,27000,4,4,1,0,17.338,78.383,,,
1437,Kismatpur,26.79,39.15,24,1,2,14000,4,4,1,0,17.338,78.383,,,
1438,Kismatpur,26.79,39.15,24,1,1,7500,4,4,0,1,17.338,78.383,,,
1439,Kismatpur,26.79,39.15,24,1,2,11000,4,4,1,0,17.338,78.383,,,
1440,Kismatpur,26.79,39.15,24,1,2,15000,4,4,1,0,17.338,78.383,,,
1441,Kismatpur,26.79,39.15,24,1,1,5500,4,4,0,1,17.338,78.383,,,
1442,Attapur,29.29,37.8,26,0,2,20000,3,4,1,0,17.376,78.429,,,
1443,Attapur,29.29,37.8,26,0,1,7000,3,4,0,1,17.376,78.429,,,
1444,Attapur,29.29,37.8,26,0,2,9500,3,4,0,1,17.376,78.429,,,
1445,Attapur,29.29,37.8,26,0,2,18000,3,4,1,0,17.376,78.429,,,
1446,Attapur,29.29,37.8,26,0,2,14000,3,4,1,0,17.376,78.429,,,
1447,Attapur,29.29,37.8,26,0,1,10000,3,4,0,1,17.376,78.429,,,
1448,Attapur,29.29,37.8,26,0,3,23000,3,4,1,0,17.376,78.429,,,
1449,Attapur,29.29,37.8,26,0,3,15000,3,4,0,1,17.376,78.429,,,
1450,Attapur,29.29,37.8,26,0,1,7500,3,4,0,1,17.376,78.429,,,
1451,Attapur,29.29,37.8,26,0,3,25000,3,4,1,0,17.376,78.429,,,
1452,Attapur,29.29,37.8,26,0,2,15000,3,4,1,0,17.376,78.429,,,
1453,Attapur,29.29,37.8,26,0,3,22000,3,4,1,0,17.376,78.429,,,
1454,Attapur,29.29,37.8,26,0,2,16500,3,4,1,0,17.376,78.429,,,
1455,Attapur,29.29,37.8,26,0,2,14500,3,4,0,1,17.376,78.429,,,
1456,Attapur,29.29,37.8,26,0,1,6000,3,4,0,1,17.376,78.429,,,
1457,Attapur,29.29,37.8,26,0,2,17500,3,4,1,0,17.376,78.429,,,
1458,Attapur,29.29,37.8,26,0,3,26000,3,4,1,0,17.376,78.429,,,
1459,Attapur,29.29,37.8,26,0,2,21000,3,4,1,0,17.376,78.429,,,
1460,Attapur,29.29,37.8,26,0,2,17000,3,4,1,0,17.376,78.429,,,
1461,Attapur,29.29,37.8,26,0,3,38000,3,4,1,0,17.376,78.429,,,
1462,Attapur,29.29,37.8,26,0,2,19000,3,4,1,0,17.376,78.429,,,
1463,Attapur,29.29,37.8,26,0,1,8000,3,4,0,1,17.376,78.429,,,
1464,Attapur,29.29,37.8,26,0,3,37000,3,4,1,0,17.376,78.429,,,
1465,Attapur,29.29,37.8,26,0,2,22000,3,4,1,0,17.376,78.429,,,
1466,Attapur,29.29,37.8,26,0,1,9500,3,4,0,1,17.376,78.429,,,
1467,Attapur,29.29,37.8,26,0,1,5000,3,4,0,1,17.376,78.429,,,
1468,Attapur,29.29,37.8,26,0,3,15000,3,4,1,0,17.376,78.429,,,
1469,Attapur,29.29,37.8,26,0,1,7200,3,4,0,1,17.376,78.429,,,
1470,Attapur,29.29,37.8,26,0,2,13000,3,4,0,1,17.376,78.429,,,
1471,Attapur,29.29,37.8,26,0,1,13000,3,4,1,0,17.376,78.429,,,
1472,Bachupally,25.6,39.5,25,1,2,13000,4,4,1,0,17.551,78.385,,,
1473,Bachupally,25.6,39.5,25,1,2,15000,4,4,1,0,17.551,78.385,,,
1474,Bachupally,25.6,39.5,25,1,1,8500,4,4,0,1,17.551,78.385,,,
1475,Bachupally,25.6,39.5,25,1,3,15000,4,4,1,0,17.551,78.385,,,
1476,Bachupally,25.6,39.5,25,1,3,25000,4,4,1,0,17.551,78.385,,,
1477,Bachupally,25.6,39.5,25,1,3,34000,4,4,1,0,17.551,78.385,,,
1478,Bachupally,25.6,39.5,25,1,2,17000,4,4,1,0,17.551,78.385,,,
1479,Bachupally,25.6,39.5,25,1,3,29000,4,4,1,0,17.551,78.385,,,
